horizon,frame,time,life0,life1,a0x,a0y,a0vx,a0vy,b0x,b0y,b0vx,b0vy,a1x,a1y,a1vx,a1vy,b1x,b1y,b1vx,b1vy,reward,value,action0,action1,a0v0,a0v1,a0v2,a0v3,a0v4,a0v5,a0v6,a0v7,a0v8,a1v0,a1v1,a1v2,a1v3,a1v4,a1v5,a1v6,a1v7,a1v8,c0x,c0y,c1x,c1y,c2x,c2y,c3x,c3y
102,61,4.8800000000000034,1,1,-13.606477737426758,-99.46446990966797,0.14556802809238434,0.0,-13.240838050842285,-96.37764739990234,0.7523737549781799,7.170942783355713,-0.028033874928951263,-0.4938508868217468,0.2027612328529358,0.6552103161811829,1.7119927406311035,32.40380859375,-18.076385498046875,30.917545318603516,0.3207046389579773,0.3829045295715332,3,6,-0.3292364478111267,-0.18266713619232178,0.44527995586395264,0.0694713443517685,-0.26993125677108765,0.560774564743042,-0.19006654620170593,0.19961059093475342,-0.38059931993484497,0.03834117576479912,-0.12779121100902557,0.008675746619701385,0.3797323703765869,0.751275897026062,0.8574248552322388,-0.04948553442955017,0.39049676060676575,-0.7875849604606628,3.3965015411376953,63.1858024597168,-95.34950256347656,-15.937515258789062,-16.226184844970703,-114.68351745605469,82.51982116699219,-35.56019973754883
102,62,4.9600000000000035,1,1,-13.600817680358887,-99.4324722290039,0.14149212837219238,0.7999999523162842,-13.211448669433594,-96.09689331054688,0.7347386479377747,7.018786430358887,-0.042777933180332184,-0.49100372195243835,-0.3686014711856842,0.07117903232574463,0.9890455007553101,33.58292770385742,-18.073680877685547,29.477968215942383,0.3206658363342285,0.3833985924720764,0,7,-0.3281048536300659,-0.1734626591205597,0.44293883442878723,0.07262040674686432,-0.26508569717407227,0.569223165512085,-0.18914198875427246,0.20681115984916687,-0.37592917680740356,0.04534764587879181,-0.12647908926010132,0.007407836616039276,0.37944430112838745,0.7535006403923035,0.8502453565597534,-0.05675870180130005,0.3919004797935486,-0.7746771574020386,3.3965015411376953,63.1858024597168,-95.34950256347656,-15.937515258789062,-16.226184844970703,-114.68351745605469,82.51982116699219,-35.56019973754883
102,63,5.040000000000004,1,1,-13.595316886901855,-99.4013671875,0.1375303417444229,0.7775999307632446,-13.182799339294434,-95.82260131835938,0.7162249088287354,6.857287883758545,-0.05710915848612785,-0.5202362537384033,-0.35828062891960144,-0.7308139204978943,0.2673391103744507,34.70281219482422,-18.042659759521484,27.997098922729492,0.3213304877281189,0.3839676082134247,0,1,-0.32801496982574463,-0.16841787099838257,0.44126802682876587,0.07493512332439423,-0.26300063729286194,0.5780085325241089,-0.1877075433731079,0.21205365657806396,-0.3721497058868408,0.0477115735411644,-0.12630675733089447,0.00710306316614151,0.37853026390075684,0.7553269863128662,0.8435343503952026,-0.06466275453567505,0.3934686481952667,-0.7639960646629333,3.3965015411376953,63.1858024597168,-95.34950256347656,-15.937515258789062,-16.226184844970703,-114.68351745605469,82.51982116699219,-35.56019973754883
102,64,5.120000000000004,1,1,-13.589969635009766,-99.37113189697266,0.13367949426174164,0.7558271288871765,-13.154925346374512,-95.55513000488281,0.6968593001365662,6.686707973480225,-0.039039112627506256,-0.548650324344635,0.451751172542572,-0.7103511095046997,-0.4519995450973511,35.76185989379883,-17.98346710205078,26.47618865966797,0.32191258668899536,0.3845650851726532,0,3,-0.33061063289642334,-0.16477668285369873,0.44005075097084045,0.07669228315353394,-0.26195818185806274,0.5827006697654724,-0.18554484844207764,0.21554920077323914,-0.3710494041442871,0.048953961580991745,-0.12584273517131805,0.008222691714763641,0.3748653531074524,0.7577658295631409,0.8393876552581787,-0.07081097364425659,0.39815157651901245,-0.7553191781044006,3.3965015411376953,63.1858024597168,-95.34950256347656,-15.937515258789062,-16.226184844970703,-114.68351745605469,82.51982116699219,-35.56019973754883
102,65,5.200000000000004,1,1,-13.584772109985352,-99.34174346923828,0.12993647158145905,0.7346639633178711,-13.12785816192627,-95.29483795166016,0.6766700744628906,6.507321357727051,-0.02147502638399601,-0.544268786907196,0.4391021430492401,0.10953867435455322,-1.1678001880645752,36.758575439453125,-17.895015716552734,24.917861938476562,0.3217959403991699,0.3850857615470886,0,5,-0.33362072706222534,-0.1591639220714569,0.43972426652908325,0.07614581286907196,-0.25768396258354187,0.5862103700637817,-0.18095624446868896,0.21777057647705078,-0.36973148584365845,0.05486474931240082,-0.1241314560174942,0.007528312504291534,0.37298059463500977,0.7605989575386047,0.8349250555038452,-0.07829532027244568,0.4036969542503357,-0.7458575367927551,3.3965015411376953,63.1858024597168,-95.34950256347656,-15.937515258789062,-16.226184844970703,-114.68351745605469,82.51982116699219,-35.56019973754883
102,66,5.280000000000004,1,1,-13.579720497131348,-99.31317901611328,0.12629824876785278,0.7140933871269226,-13.101631164550781,-95.04206085205078,0.6556867957115173,6.319416046142578,-0.036402732133865356,-0.5400099158287048,-0.3731926679611206,0.10647159069776535,-1.8789033889770508,37.691619873046875,-17.7775821685791,23.32607650756836,0.3217204809188843,0.38566359877586365,0,7,-0.3334249258041382,-0.15177327394485474,0.4388166666030884,0.07639084756374359,-0.252292662858963,0.5939949154853821,-0.17634639143943787,0.2215905785560608,-0.36575666069984436,0.061692968010902405,-0.1227244883775711,0.005918584764003754,0.37393367290496826,0.7626652121543884,0.828136146068573,-0.08799493312835693,0.405810683965683,-0.7345393300056458,3.3965015411376953,63.1858024597168,-95.34950256347656,-15.937515258789062,-16.226184844970703,-114.68351745605469,82.51982116699219,-35.56019973754883
102,67,5.360000000000004,1,1,-13.574810028076172,-99.28541564941406,0.12276189774274826,0.6940987706184387,-13.076273918151855,-94.79712677001953,0.6339405179023743,6.123293876647949,-0.050912462174892426,-0.5678703188896179,-0.3627432882785797,-0.6965095400810242,-2.584214210510254,38.55976104736328,-17.63277244567871,21.703508377075195,0.32235175371170044,0.38637101650238037,3,1,-0.33230072259902954,-0.14600571990013123,0.43691596388816833,0.07914445549249649,-0.25013241171836853,0.603134036064148,-0.17341619729995728,0.22648242115974426,-0.36201608180999756,0.06357857584953308,-0.12255094200372696,0.00660289078950882,0.3732776641845703,0.764213502407074,0.822005033493042,-0.09681275486946106,0.40672048926353455,-0.7241420149803162,3.3965015411376953,63.1858024597168,-95.34950256347656,-15.937515258789062,-16.226184844970703,-114.68351745605469,82.51982116699219,-35.56019973754883
102,68,5.440000000000004,1,1,-13.570036888122559,-99.22643280029297,0.11932456493377686,1.4746639728546143,-13.051815032958984,-94.56035614013672,0.6114633083343506,5.91926908493042,-0.03301592171192169,-0.5949506163597107,0.44741347432136536,-0.677007257938385,-3.2826504707336426,39.36182403564453,-17.460908889770508,20.05158805847168,0.3229137659072876,0.3870789706707001,3,2,-0.3329625725746155,-0.13850989937782288,0.43440359830856323,0.08318667113780975,-0.24837905168533325,0.607664167881012,-0.17078742384910583,0.23174118995666504,-0.36090803146362305,0.06627519428730011,-0.12134676426649094,0.009423725306987762,0.3690202534198761,0.7662854790687561,0.818734347820282,-0.10273799300193787,0.41060546040534973,-0.7146371006965637,3.3965015411376953,63.1858024597168,-95.34950256347656,-15.937515258789062,-16.226184844970703,-114.68351745605469,82.51982116699219,-35.56019973754883
102,69,5.520000000000004,1,1,-13.565397262573242,-99.13710021972656,0.11598347872495651,2.2333731651306152,-13.02828311920166,-94.33200073242188,0.5882885456085205,5.708948612213135,0.007006928324699402,-0.5986452698707581,1.0005712509155273,-0.09236568212509155,-3.9730935096740723,40.09674835205078,-17.261079788208008,18.373111724853516,0.32297539710998535,0.38783589005470276,3,4,-0.3343973755836487,-0.13054302334785461,0.4326087534427643,0.085756815969944,-0.24534636735916138,0.6108354926109314,-0.16648972034454346,0.23573759198188782,-0.360063761472702,0.07117177546024323,-0.11943715065717697,0.011541374027729034,0.365084707736969,0.7686154246330261,0.815853476524353,-0.10902824997901917,0.4154495596885681,-0.705291748046875,3.3965015411376953,63.1858024597168,-95.34950256347656,-15.937515258789062,-16.226184844970703,-114.68351745605469,82.51982116699219,-35.56019973754883
102,70,5.600000000000004,1,1,-13.560888290405273,-99.01826477050781,0.11273594200611115,2.970838785171509,-13.005704879760742,-94.11224365234375,0.5644508600234985,5.493908882141113,0.023281723260879517,-0.5796090364456177,0.40686988830566406,0.4759059548377991,-4.654406547546387,40.76362228393555,-17.0328311920166,16.671804428100586,0.3225685954093933,0.38852033019065857,3,5,-0.33404868841171265,-0.12021409720182419,0.4311613440513611,0.08709229528903961,-0.23927602171897888,0.6161707639694214,-0.16055914759635925,0.23990826308727264,-0.3572044372558594,0.08018125593662262,-0.11688091605901718,0.011708848178386688,0.3642443120479584,0.7704356908798218,0.8109467625617981,-0.11764931678771973,0.4185692071914673,-0.6943914890289307,3.3965015411376953,63.1858024597168,-95.34950256347656,-15.937515258789062,-16.226184844970703,-114.68351745605469,82.51982116699219,-35.56019973754883
102,71,5.680000000000004,1,1,-13.55650520324707,-98.87075805664062,0.10957933962345123,3.687655210494995,-12.984105110168457,-93.90121459960938,0.539985716342926,5.275692462921143,0.007100826129317284,-0.5611057877540588,-0.4045224189758301,0.4625805914402008,-5.325510025024414,41.36167907714844,-16.777591705322266,14.951388359069824,0.3221551775932312,0.38928842544555664,3,7,-0.33197468519210815,-0.1095145046710968,0.4291976988315582,0.0892825648188591,-0.23324590921401978,0.6239450573921204,-0.1548241376876831,0.24501746892929077,-0.3531376123428345,0.08839922398328781,-0.11472932994365692,0.01218373328447342,0.36439114809036255,0.7714141011238098,0.8052531480789185,-0.12719058990478516,0.41975855827331543,-0.6830404996871948,3.3965015411376953,63.1858024597168,-95.34950256347656,-15.937515258789062,-16.226184844970703,-114.68351745605469,82.51982116699219,-35.56019973754883
102,72,5.760000000000004,1,1,-13.552245140075684,-98.69538116455078,0.10651111602783203,4.384400844573975,-12.963507652282715,-93.69898223876953,0.5149297714233398,5.055808067321777,-0.00862700492143631,-0.5751206278800964,-0.393195778131485,-0.3503716289997101,-5.9853973388671875,41.89026641845703,-16.497177124023438,13.21467113494873,0.32246172428131104,0.3900154232978821,3,7,-0.32911211252212524,-0.10068625211715698,0.42628827691078186,0.09380757808685303,-0.23063784837722778,0.6331524848937988,-0.1506960391998291,0.25101882219314575,-0.349260538816452,0.09164850413799286,-0.11376453936100006,0.014948137104511261,0.363042950630188,0.7717905044555664,0.8002946972846985,-0.13579505681991577,0.41978588700294495,-0.6728283762931824,3.3965015411376953,63.1858024597168,-95.34950256347656,-15.937515258789062,-16.226184844970703,-114.68351745605469,82.51982116699219,-35.56019973754883
102,73,5.840000000000004,1,1,-13.548104286193848,-98.49291229248047,0.10352880507707596,5.061637878417969,-12.943934440612793,-93.50555419921875,0.4893205761909485,4.835729122161865,-0.023914456367492676,-0.6207430958747864,-0.38218629360198975,-1.1405611038208008,-6.633081912994385,42.348793029785156,-16.19211769104004,11.463197708129883,0.3234679698944092,0.39092543721199036,3,1,-0.32601672410964966,-0.09170030802488327,0.42337942123413086,0.09834268689155579,-0.2285589575767517,0.6424440741539001,-0.14630496501922607,0.25686562061309814,-0.34568920731544495,0.09500038623809814,-0.1126786544919014,0.018082834780216217,0.3617609739303589,0.7717837691307068,0.7949152588844299,-0.14466038346290588,0.41961219906806946,-0.6632837057113647,3.3965015411376953,63.1858024597168,-95.34950256347656,-15.937515258789062,-16.226184844970703,-114.68351745605469,82.51982116699219,-35.56019973754883
102,74,5.920000000000004,1,1,-13.544078826904297,-98.26411437988281,0.10063000023365021,5.719911575317383,-12.925406455993652,-93.32087707519531,0.4631964862346649,4.616891860961914,-0.00677386112511158,-0.6650881171226501,0.42851486802101135,-1.1086254119873047,-6.688485145568848,42.01399612426758,-1.5530166625976562,-8.160292625427246,0.32442986965179443,0.39622804522514343,0,3,-0.29718130826950073,0.006884855218231678,0.4353932738304138,0.13007071614265442,-0.21220490336418152,0.6968933939933777,-0.03194858133792877,0.2817997336387634,-0.3337545394897461,0.0947042927145958,-0.09568645060062408,0.05560304969549179,0.3675070106983185,0.7964712977409363,0.7410273551940918,-0.2748219072818756,0.4235343635082245,-0.5857427716255188,3.3965015411376953,63.1858024597168,-95.34950256347656,-15.937515258789062,-16.226184844970703,-114.68351745605469,82.51982116699219,-35.56019973754883
102,75,6.000000000000004,1,1,-13.540165901184082,-98.0417251586914,0.09781236201524734,5.559753894805908,-12.907942771911621,-93.14485168457031,0.4365968108177185,4.400694847106934,0.00988679751753807,-0.6761914491653442,0.4165164530277252,-0.2775839567184448,-6.73966646194458,41.62060546875,-1.2795361280441284,-9.834814071655273,0.3246740698814392,0.397197961807251,0,5,-0.29501771926879883,0.01298304833471775,0.4364031255245209,0.12957763671875,-0.2114461362361908,0.6989642977714539,-0.019966013729572296,0.2812058925628662,-0.33381354808807373,0.09793940931558609,-0.09371525049209595,0.05966336280107498,0.3673485815525055,0.7960336208343506,0.7414233684539795,-0.2841213047504425,0.42497971653938293,-0.5799936056137085,3.3965015411376953,63.1858024597168,-95.34950256347656,-15.937515258789062,-16.226184844970703,-114.68351745605469,82.51982116699219,-35.56019973754883
102,76,6.0800000000000045,1,1,-13.536362648010254,-97.8255615234375,0.09507361799478531,5.404080867767334,-12.891560554504395,-92.97736358642578,0.40956151485443115,4.187216758728027,-0.005919041112065315,-0.6869839429855347,-0.3951459527015686,-0.26981160044670105,-6.779843807220459,41.161109924316406,-1.0044358968734741,-11.487346649169922,0.3249097466468811,0.3980717062950134,0,7,-0.28968870639801025,0.020552515983581543,0.43702223896980286,0.12991002202033997,-0.2093581259250641,0.7051100730895996,-0.008248455822467804,0.28204163908958435,-0.33118921518325806,0.10232341289520264,-0.09237045794725418,0.06275128573179245,0.36988118290901184,0.7945136427879333,0.7391208410263062,-0.2945137321949005,0.4229508340358734,-0.5729157328605652,3.3965015411376953,63.1858024597168,-95.34950256347656,-15.937515258789062,-16.226184844970703,-114.68351745605469,82.51982116699219,-35.56019973754883
102,77,6.160000000000005,1,1,-13.532666206359863,-97.61544799804688,0.09241155534982681,5.2527666091918945,-12.876275062561035,-92.81829833984375,0.3821311593055725,3.9765398502349854,-0.021282315254211426,-0.7294741868972778,-0.3840818703174591,-1.0622568130493164,-6.809022426605225,40.636497497558594,-0.7294611930847168,-13.115320205688477,0.32584863901138306,0.39896079897880554,0,1,-0.2835082411766052,0.02612677775323391,0.4365793764591217,0.1325475126504898,-0.21083879470825195,0.712491512298584,0.0015406236052513123,0.28385496139526367,-0.328823447227478,0.10151562839746475,-0.09217777103185654,0.06814909726381302,0.37135326862335205,0.7927506566047668,0.7377952337265015,-0.3033298850059509,0.4197864830493927,-0.5667927861213684,3.3965015411376953,63.1858024597168,-95.34950256347656,-15.937515258789062,-16.226184844970703,-114.68351745605469,82.51982116699219,-35.56019973754883
102,78,6.240000000000005,1,1,-13.529073715209961,-97.41121673583984,0.08982403576374054,5.10568904876709,-12.862101554870605,-92.66754913330078,0.35434699058532715,3.7687478065490723,-0.0042154211550951,-0.7707747220993042,0.4266723692417145,-1.0325136184692383,-6.827223777770996,40.04779815673828,-0.4550337493419647,-14.717496871948242,0.3267500400543213,0.3998793065547943,0,2,-0.2800859212875366,0.030115727335214615,0.4365481436252594,0.13432444632053375,-0.21381068229675293,0.7154902219772339,0.011784479022026062,0.2839867174625397,-0.32933375239372253,0.09923402965068817,-0.0913400873541832,0.07493074983358383,0.3704580068588257,0.7917022705078125,0.7397974729537964,-0.3108748197555542,0.41965237259864807,-0.5624656081199646,3.3965015411376953,63.1858024597168,-95.34950256347656,-15.937515258789062,-16.226184844970703,-114.68351745605469,82.51982116699219,-35.56019973754883
102,79,6.320000000000005,1,1,-13.525581359863281,-97.21270751953125,0.08730896562337875,4.9627299308776855,-12.849051475524902,-92.52499389648438,0.32625070214271545,3.5639262199401855,0.03500101715326309,-0.7882914543151855,0.9804109334945679,-0.4379178285598755,-6.83443546295166,39.39614486694336,-0.1802932620048523,-16.291370391845703,0.3271523118019104,0.4007967710494995,0,3,-0.2774165868759155,0.03454216942191124,0.4372674822807312,0.1346922069787979,-0.21538618206977844,0.7168048620223999,0.023272603750228882,0.28297850489616394,-0.33024612069129944,0.09915459901094437,-0.08984825015068054,0.08085902780294418,0.3698725700378418,0.7908228039741516,0.7424098253250122,-0.3186849057674408,0.4203965365886688,-0.5582901239395142,3.3965015411376953,63.1858024597168,-95.34950256347656,-15.937515258789062,-16.226184844970703,-114.68351745605469,82.51982116699219,-35.56019973754883
102,80,6.400000000000005,1,1,-13.522187232971191,-97.01976013183594,0.08486431837081909,4.823773384094238,-12.837136268615723,-92.39051055908203,0.2978844940662384,3.362161874771118,0.0731193944811821,-0.7733176946640015,0.952959418296814,0.3743438124656677,-6.83062744140625,38.68280029296875,0.09520535171031952,-17.833581924438477,0.3268815875053406,0.4016377329826355,0,4,-0.274347722530365,0.0400165393948555,0.43853962421417236,0.13399755954742432,-0.21481555700302124,0.7181293368339539,0.03585287183523178,0.2814934551715851,-0.3304188847541809,0.10166342556476593,-0.08797959983348846,0.08548865467309952,0.3705863356590271,0.7896921038627625,0.7446284294128418,-0.32721203565597534,0.4207112789154053,-0.553573489189148,3.3965015411376953,63.1858024597168,-95.34950256347656,-15.937515258789062,-16.226184844970703,-114.68351745605469,82.51982116699219,-35.56019973754883
102,81,6.480000000000005,1,1,-13.518887519836426,-96.83221435546875,0.08248811960220337,4.6887078285217285,-12.826364517211914,-92.26396942138672,0.2692909240722656,3.163543224334717,0.08754304051399231,-0.7361357808113098,0.36059117317199707,0.9295475482940674,-6.815788269042969,37.9091796875,0.3709743916988373,-19.340492248535156,0.32610219717025757,0.402381032705307,0,5,-0.2698551416397095,0.046482253819704056,0.43985846638679504,0.133184552192688,-0.21266219019889832,0.7210429310798645,0.04874477535486221,0.280388206243515,-0.32920393347740173,0.10548917949199677,-0.08622181415557861,0.08923978358507156,0.3728930950164795,0.787936806678772,0.7458364963531494,-0.33635905385017395,0.41940048336982727,-0.5481352210044861,3.3965015411376953,63.1858024597168,-95.34950256347656,-15.937515258789062,-16.226184844970703,-114.68351745605469,82.51982116699219,-35.56019973754883
102,82,6.560000000000005,1,1,-13.515680313110352,-96.64991760253906,0.08017845451831818,4.557424068450928,-12.816743850708008,-92.1452407836914,0.24051283299922943,2.9681591987609863,0.06956283003091812,-0.6999949812889099,-0.4495053291320801,0.9035202264785767,-6.789963245391846,37.076820373535156,0.6456237435340881,-20.808942794799805,0.32527029514312744,0.4030664563179016,0,6,-0.2636415362358093,0.053231436759233475,0.44072243571281433,0.13324159383773804,-0.21047285199165344,0.7260851263999939,0.0609864816069603,0.28020817041397095,-0.32683467864990234,0.10848043859004974,-0.0849854126572609,0.09315379709005356,0.3762451410293579,0.7854437828063965,0.746196448802948,-0.34551334381103516,0.41610679030418396,-0.5424014329910278,3.3965015411376953,63.1858024597168,-95.34950256347656,-15.937515258789062,-16.226184844970703,-114.68351745605469,82.51982116699219,-35.56019973754883
102,83,6.640000000000005,1,1,-13.51256275177002,-96.47272491455078,0.07793346047401428,4.429816246032715,-12.808279991149902,-92.03419494628906,0.21159332990646362,2.776099443435669,0.02945864573121071,-0.6874935030937195,-1.002604603767395,0.3125362992286682,-6.753266334533691,36.187347412109375,0.9174222946166992,-22.236778259277344,0.324934184551239,0.4037509858608246,0,7,-0.2563069760799408,0.05931612476706505,0.44092023372650146,0.13462524116039276,-0.20986977219581604,0.7324306964874268,0.07198534160852432,0.2808808386325836,-0.32429155707359314,0.1089230626821518,-0.08437080681324005,0.09827203303575516,0.3795947730541229,0.7824358344078064,0.7465737462043762,-0.35391679406166077,0.411530077457428,-0.537142813205719,3.3965015411376953,63.1858024597168,-95.34950256347656,-15.937515258789062,-16.226184844970703,-114.68351745605469,82.51982116699219,-35.56019973754883
102,84,6.720000000000005,1,1,-13.509532928466797,-96.30049133300781,0.07575132697820663,4.305781364440918,-12.800976753234863,-91.93069458007812,0.18257564306259155,2.587453842163086,-0.009522620588541031,-0.7073420882225037,-0.9745316505432129,-0.4962146580219269,-6.705863952636719,35.242435455322266,1.1850615739822388,-23.62282371520996,0.32535725831985474,0.40445584058761597,0,1,-0.24901650846004486,0.0641038715839386,0.4406352937221527,0.13699369132518768,-0.2115986943244934,0.7383809089660645,0.08186756819486618,0.2817728817462921,-0.3227161765098572,0.10651478916406631,-0.08411180973052979,0.10500489920377731,0.3820035755634308,0.7793446779251099,0.7480131387710571,-0.36114585399627686,0.4069998860359192,-0.5330235362052917,3.3965015411376953,63.1858024597168,-95.34950256347656,-15.937515258789062,-16.226184844970703,-114.68351745605469,82.51982116699219,-35.56019973754883
102,85,6.800000000000005,1,1,-13.506587982177734,-96.1330795288086,0.07363028824329376,4.1852192878723145,-12.79483699798584,-91.83460235595703,0.15350309014320374,2.4023122787475586,-0.015412412583827972,-0.7266349196434021,-0.14724481105804443,-0.482320636510849,-6.647936820983887,34.24378204345703,1.4481749534606934,-24.96632194519043,0.3257830739021301,0.40507373213768005,0,1,-0.24456800520420074,0.06723648309707642,0.4407040476799011,0.1385190188884735,-0.21481844782829285,0.7399733662605286,0.09213554114103317,0.28106117248535156,-0.32401043176651,0.10268083959817886,-0.08319014310836792,0.11304835975170135,0.3822009563446045,0.7769518494606018,0.7529280781745911,-0.36721357703208923,0.40553000569343567,-0.5306472182273865,3.3965015411376953,63.1858024597168,-95.34950256347656,-15.937515258789062,-16.226184844970703,-114.68351745605469,82.51982116699219,-35.56019973754883
102,86,6.880000000000005,1,1,-13.503725051879883,-95.9703598022461,0.07156863808631897,4.068033218383789,-12.789859771728516,-91.74577331542969,0.12441903352737427,2.220763921737671,0.01086270622909069,-0.7453875541687012,0.6568779945373535,-0.4688156545162201,-6.579629421234131,33.193172454833984,1.7076832056045532,-26.265274047851562,0.32619327306747437,0.4057502746582031,0,3,-0.23992115259170532,0.07001756131649017,0.4409840404987335,0.1399260014295578,-0.21827957034111023,0.7414622902870178,0.10243072360754013,0.2800307273864746,-0.3251270055770874,0.09900513291358948,-0.0823504850268364,0.12080030143260956,0.3827166259288788,0.7746660113334656,0.757879376411438,-0.37290897965431213,0.4037688374519348,-0.5285604596138,3.3965015411376953,63.1858024597168,-95.34950256347656,-15.937515258789062,-16.226184844970703,-114.68351745605469,82.51982116699219,-35.56019973754883
102,87,6.960000000000005,1,1,-13.50094223022461,-95.81219482421875,0.06956471502780914,3.9541282653808594,-12.78604507446289,-91.66405487060547,0.09536674618721008,2.0428974628448486,0.03640212118625641,-0.7316151261329651,0.6384854316711426,0.3443111479282379,-6.5010504722595215,32.09246063232422,1.9644721746444702,-27.51775550842285,0.3259087800979614,0.4063608646392822,0,5,-0.2360243946313858,0.07464314997196198,0.4423661231994629,0.13895660638809204,-0.21830692887306213,0.741247296333313,0.11473677307367325,0.277653306722641,-0.3262093961238861,0.10014177858829498,-0.08039598166942596,0.1263747662305832,0.3844655752182007,0.7721236944198608,0.7624906301498413,-0.37991824746131897,0.40267041325569153,-0.5262190103530884,3.3965015411376953,63.1858024597168,-95.34950256347656,-15.937515258789062,-16.226184844970703,-114.68351745605469,82.51982116699219,-35.56019973754883
102,88,7.040000000000005,1,1,-13.498237609863281,-95.65845489501953,0.06761690229177475,3.8434126377105713,-12.7833890914917,-91.58930206298828,0.06638938933610916,1.8688002824783325,0.029226437211036682,-0.718228280544281,-0.17939209938049316,0.33467042446136475,-6.412325859069824,30.943634033203125,2.2181124687194824,-28.72064781188965,0.32560789585113525,0.40689361095428467,0,7,-0.22905752062797546,0.08060549199581146,0.4434755742549896,0.13871264457702637,-0.2170363962650299,0.7449080944061279,0.12644818425178528,0.2765887975692749,-0.32461974024772644,0.1023808941245079,-0.07910136133432388,0.13080182671546936,0.38867929577827454,0.7686196565628052,0.7641939520835876,-0.3874872028827667,0.3981177508831024,-0.5228669047355652,3.3965015411376953,63.1858024597168,-95.34950256347656,-15.937515258789062,-16.226184844970703,-114.68351745605469,82.51982116699219,-35.56019973754883
102,89,7.120000000000005,1,1,-13.49560832977295,-95.50902557373047,0.06572362780570984,3.735797166824341,-12.781888008117676,-91.5213623046875,0.03752988576889038,1.6985589265823364,0.0222516730427742,-0.7372162938117981,-0.17436912655830383,-0.47470030188560486,-6.313649654388428,29.74874496459961,2.466902017593384,-29.872238159179688,0.3260193467140198,0.40744519233703613,0,1,-0.22113311290740967,0.08435841649770737,0.44356614351272583,0.14075011014938354,-0.21938076615333557,0.7498027682304382,0.13589906692504883,0.27662551403045654,-0.323281466960907,0.0994899570941925,-0.07890287786722183,0.13756297528743744,0.391985148191452,0.7650995254516602,0.7668460011482239,-0.39310500025749207,0.3925655484199524,-0.5204808712005615,3.3965015411376953,63.1858024597168,-95.34950256347656,-15.937515258789062,-16.226184844970703,-114.68351745605469,82.51982116699219,-35.56019973754883
102,90,7.2000000000000055,1,1,-13.493053436279297,-95.36377716064453,0.06388336420059204,3.631194829940796,-12.781535148620605,-91.46007537841797,0.008830955252051353,1.532258152961731,0.04747220128774643,-0.7556726336479187,0.6305131912231445,-0.46140870451927185,-6.205230712890625,28.509857177734375,2.71047043800354,-30.972187042236328,0.3264503479003906,0.4079979956150055,3,3,-0.21613015234470367,0.08641687780618668,0.443958580493927,0.1419828087091446,-0.2231869101524353,0.7503618597984314,0.14570105075836182,0.2751220762729645,-0.32483601570129395,0.09514422714710236,-0.07803228497505188,0.1456059068441391,0.3931558132171631,0.7622439861297607,0.7730275988578796,-0.39763936400413513,0.3900727927684784,-0.5197999477386475,3.3965015411376953,63.1858024597168,-95.34950256347656,-15.937515258789062,-16.226184844970703,-114.68351745605469,82.51982116699219,-35.56019973754883
102,91,7.280000000000006,1,1,-13.490570068359375,-95.19059753417969,0.06209462881088257,4.329521179199219,-12.78232192993164,-91.4052734375,-0.019665099680423737,1.369981050491333,0.07198655605316162,-0.7416121959686279,0.6128588318824768,0.3515107035636902,-6.087241172790527,27.229101181030273,2.9497365951538086,-32.018917083740234,0.3261851668357849,0.4083280563354492,3,5,-0.21115165948867798,0.09313846379518509,0.4442191421985626,0.14248372614383698,-0.22291436791419983,0.7488784790039062,0.15630581974983215,0.2744164764881134,-0.32594022154808044,0.09784074127674103,-0.07581908255815506,0.15226194262504578,0.39453163743019104,0.7588028311729431,0.7793348431587219,-0.402163565158844,0.38805511593818665,-0.5177532434463501,3.3965015411376953,63.1858024597168,-95.34950256347656,-15.937515258789062,-16.226184844970703,-114.68351745605469,82.51982116699219,-35.56019973754883
102,92,7.360000000000006,1,1,-13.488155364990234,-94.99026489257812,0.060355979949235916,5.008294105529785,-12.784238815307617,-91.35675048828125,-0.047916363924741745,1.2130881547927856,0.06381450593471527,-0.7279454469680786,-0.20430117845535278,0.34166839718818665,-5.959868907928467,25.908714294433594,3.1843068599700928,-33.00967025756836,0.3258695602416992,0.40862947702407837,3,7,-0.2032402753829956,0.10099735110998154,0.4443581700325012,0.14355958998203278,-0.22146645188331604,0.7512879371643066,0.16627714037895203,0.2748464345932007,-0.3243074417114258,0.10163548588752747,-0.07423968613147736,0.15770836174488068,0.39820319414138794,0.7543165683746338,0.7825384736061096,-0.40713608264923096,0.3826562762260437,-0.5149749517440796,3.3965015411376953,63.1858024597168,-95.34950256347656,-15.937515258789062,-16.226184844970703,-114.68351745605469,82.51982116699219,-35.56019973754883
